humidity,season,holiday,workingday,weather,temp,atemp,windspeed,rent
5.291502622129181,1,0,1,1,12.3,14.395,12.998,4.143134726391533
5.291502622129181,1,0,1,1,12.3,15.91,6.0032,4.499809670330265
6.164414002968976,1,0,1,1,9.84,11.365,12.998,5.25227342804663
6.164414002968976,1,0,1,1,9.84,12.12,8.9981,5.135798437050261
6.164414002968976,1,0,1,1,9.84,12.88,7.0015,4.890349128221754
6.855654600401044,1,0,1,1,9.02,11.365,11.0014,4.499809670330265
7.14142842854285,1,0,1,1,8.2,9.85,12.998,3.784189633918261
7.416198487095663,1,0,1,1,7.38,9.85,8.9981,3.7612001156935624
6.855654600401044,1,0,1,1,8.2,12.88,0.0,2.995732273553991
7.416198487095663,1,0,1,1,7.38,12.12,0.0,2.4849066497880004
8.0,1,0,1,1,6.56,11.365,0.0,1.6094379124341003
8.0,1,0,1,1,6.56,11.365,0.0,1.0986122886681096
8.0,1,0,1,2,6.56,9.85,6.0032,0.6931471805599453
8.306623862918075,1,0,1,2,5.74,9.09,6.0032,1.6094379124341003
7.937253933193772,1,0,1,2,5.74,8.335,7.0015,3.6109179126442243
7.681145747868608,1,0,1,2,6.56,11.365,0.0,4.564348191467836
7.681145747868608,1,0,1,1,6.56,11.365,0.0,5.393627546352361
7.14142842854285,1,0,1,2,7.38,12.12,0.0,4.812184355372417
6.855654600401044,1,0,1,1,8.2,12.88,0.0,3.828641396489095
6.6332495807108,1,0,1,1,9.02,12.88,6.0032,4.0943445622221
5.916079783099616,1,0,1,1,10.66,14.395,0.0,4.442651256490317
5.916079783099616,1,0,1,1,10.66,13.635,7.0015,4.219507705176107
6.0,1,0,1,1,11.48,13.635,11.0014,4.2626798770413155
6.0,1,0,1,1,11.48,13.635,0.0,4.143134726391533
6.164414002968976,1,0,1,1,10.66,12.88,11.0014,4.465908118654584
7.14142842854285,1,0,1,1,9.02,11.365,11.0014,5.153291594497778
7.14142842854285,1,0,1,1,9.02,11.365,8.9981,5.099866427824198
7.416198487095663,1,0,1,1,9.02,12.88,6.0032,4.727387818712341
7.14142842854285,1,0,1,1,8.2,10.605,11.0014,4.2484952420493585
7.416198487095663,1,0,1,2,9.02,10.605,15.0013,3.8918202981106265
7.14142842854285,1,0,1,2,9.02,10.605,19.0012,3.9702919135521215
7.681145747868608,1,0,1,2,8.2,9.85,12.998,3.1780538303479453
8.0,1,0,1,2,8.2,9.85,12.998,2.8903717578961645
8.306623862918075,1,0,1,2,8.2,9.85,15.0013,2.0794415416798357
8.306623862918075,1,0,1,2,8.2,9.85,15.0013,0.6931471805599453
8.306623862918075,1,0,1,2,8.2,10.605,8.9981,0.6931471805599453
7.416198487095663,1,0,1,3,9.02,13.635,0.0,1.791759469228055
8.306623862918075,1,0,1,2,8.2,12.88,0.0,3.5553480614894135
8.306623862918075,1,0,1,1,8.2,10.605,8.9981,4.442651256490317
7.14142842854285,1,0,1,1,8.2,9.85,16.9979,5.351858133476067
6.855654600401044,1,0,1,1,8.2,9.09,19.9995,4.90527477843843
6.082762530298219,1,0,1,1,9.02,9.85,22.0028,4.1588830833596715
6.324555320336759,1,0,1,2,8.2,9.85,15.0013,4.219507705176107
6.082762530298219,1,0,1,2,8.2,9.85,16.9979,4.0943445622221
6.082762530298219,1,0,1,2,8.2,9.09,19.0012,4.304065093204169
6.324555320336759,1,0,1,2,8.2,9.85,16.9979,3.9318256327243257
6.082762530298219,1,0,1,2,8.2,10.605,11.0014,4.290459441148391
6.082762530298219,1,0,1,2,8.2,10.605,11.0014,4.477336814478206
6.082762530298219,1,0,1,2,8.2,12.88,0.0,5.236441962829949
6.324555320336759,1,0,1,1,8.2,11.365,6.0032,4.820281565605037
7.416198487095663,1,0,1,1,6.56,9.85,6.0032,4.564348191467836
6.855654600401044,1,0,1,1,7.38,10.605,7.0015,3.951243718581427
6.855654600401044,1,0,1,1,7.38,9.85,8.9981,3.6888794541139363
6.557438524302,1,0,1,2,7.38,9.85,11.0014,3.6109179126442243
7.14142842854285,1,0,1,2,7.38,9.85,11.0014,2.772588722239781
7.14142842854285,1,0,0,2,7.38,9.85,11.0014,3.2580965380214817
7.416198487095663,1,0,0,2,7.38,10.605,6.0032,2.833213344056216
7.416198487095663,1,0,0,2,7.38,12.12,0.0,2.833213344056216
7.416198487095663,1,0,0,3,7.38,9.85,11.0014,2.0794415416798357
7.416198487095663,1,0,0,3,7.38,9.85,11.0014,0.6931471805599453
8.602325267042627,1,0,0,2,6.56,8.335,11.0014,1.791759469228055
8.602325267042627,1,0,0,2,6.56,8.335,11.0014,1.0986122886681096
8.602325267042627,1,0,0,2,6.56,9.09,7.0015,2.3025850929940455
9.643650760992955,1,0,0,3,6.56,9.09,7.0015,2.772588722239781
9.643650760992955,1,0,0,3,6.56,9.09,7.0015,3.044522437723423
8.94427190999916,1,0,0,2,7.38,9.85,11.0014,4.127134385045092
8.306623862918075,1,0,0,2,8.2,9.09,26.0027,4.143134726391533
7.681145747868608,1,0,0,2,8.2,9.09,23.9994,4.59511985013459
6.6332495807108,1,0,0,1,8.2,9.09,22.0028,4.634728988229636
5.656854249492381,1,0,0,1,8.2,8.335,32.9975,4.564348191467836
5.656854249492381,1,0,0,1,8.2,8.335,30.0026,4.31748811353631
5.385164807134504,1,0,0,1,7.38,6.82,30.0026,4.343805421853684
6.082762530298219,1,0,0,1,6.56,6.06,36.9974,4.2484952420493585
6.244997998398398,1,0,0,1,5.74,6.06,19.9995,4.025351690735149
6.0,1,0,0,1,5.74,6.06,16.9979,3.4339872044851463
6.0,1,0,0,1,4.92,6.06,16.9979,3.3672958299864737
6.244997998398398,1,0,0,1,4.92,5.305,23.9994,3.6375861597263857
6.0,1,0,0,1,4.92,5.305,26.0027,3.5553480614894135
6.244997998398398,1,0,0,1,4.1,3.03,30.0026,3.1354942159291497
6.48074069840786,1,0,0,1,4.1,3.79,26.0027,3.2580965380214817
6.48074069840786,1,0,0,1,4.1,3.03,31.0009,2.5649493574615367
6.782329983125268,1,0,0,1,4.1,3.03,31.0009,2.4849066497880004
6.782329983125268,1,0,0,1,4.1,3.79,27.9993,1.6094379124341003
7.280109889280518,1,0,0,1,3.28,4.545,12.998,0.6931471805599453
7.280109889280518,1,0,0,1,3.28,4.545,12.998,0.6931471805599453
7.0,1,0,0,1,4.1,4.545,19.0012,0.6931471805599453
7.280109889280518,1,0,0,1,3.28,4.545,12.998,1.9459101490553132
7.0,1,0,0,1,4.1,4.545,19.0012,2.3978952727983707
6.782329983125268,1,0,0,1,4.92,3.79,35.0008,2.995732273553991
6.557438524302,1,0,0,1,5.74,5.305,26.0027,3.912023005428146
6.324555320336759,1,0,0,1,6.56,6.06,35.0008,3.912023005428146
6.082762530298219,1,0,0,1,7.38,6.82,30.0026,4.430816798843313
5.830951894845301,1,0,0,1,8.2,8.335,30.0026,4.330733340286331
5.656854249492381,1,0,0,1,9.02,9.09,31.0009,4.290459441148391
5.916079783099616,1,0,0,1,9.02,9.85,23.9994,4.418840607796597
5.830951894845301,1,0,0,1,8.2,8.335,30.0026,4.532599493153255
6.082762530298219,1,0,0,1,7.38,7.575,26.0027,4.143134726391533
6.324555320336759,1,0,0,1,6.56,6.82,22.0028,3.8918202981106265
6.557438524302,1,0,0,1,6.56,6.82,22.0028,3.737669618283368
6.782329983125268,1,0,0,1,5.74,6.06,16.9979,3.6635616461296463
6.782329983125268,1,0,0,1,5.74,5.305,27.9993,3.044522437723423
6.782329983125268,1,0,0,1,5.74,6.06,19.9995,2.772588722239781
7.0710678118654755,1,0,0,1,4.92,6.82,12.998,1.9459101490553132
7.0710678118654755,1,0,1,1,4.92,6.06,19.0012,1.791759469228055
7.0710678118654755,1,0,1,1,4.92,6.06,19.0012,0.6931471805599453
7.0710678118654755,1,0,1,1,4.92,6.06,15.0013,1.3862943611198906
7.0710678118654755,1,0,1,1,4.92,6.06,15.0013,0.6931471805599453
7.3484692283495345,1,0,1,1,4.1,6.06,8.9981,1.3862943611198906
7.3484692283495345,1,0,1,1,4.1,5.305,16.9979,1.3862943611198906
7.0710678118654755,1,0,1,1,4.92,6.06,19.0012,3.4657359027997265
7.0710678118654755,1,0,1,1,4.92,6.06,15.0013,4.356708826689592
7.0710678118654755,1,0,1,2,4.92,6.06,19.0012,5.241747015059643
7.0710678118654755,1,0,1,2,5.74,6.06,16.9979,4.553876891600541
7.0710678118654755,1,0,1,2,5.74,6.06,19.9995,3.4657359027997265
6.855654600401044,1,0,1,2,6.56,6.82,19.0012,3.4339872044851463
6.324555320336759,1,0,1,2,8.2,9.09,19.0012,3.9702919135521215
6.324555320336759,1,0,1,2,8.2,9.09,19.0012,4.007333185232471
6.324555320336759,1,0,1,2,8.2,9.85,15.0013,3.8712010109078907
6.324555320336759,1,0,1,2,8.2,9.85,15.0013,3.828641396489095
6.324555320336759,1,0,1,1,8.2,10.605,8.9981,4.31748811353631
6.324555320336759,1,0,1,1,8.2,11.365,7.0015,5.187385805840755
6.324555320336759,1,0,1,1,8.2,9.85,15.0013,5.049856007249537
6.855654600401044,1,0,1,1,6.56,8.335,11.0014,4.564348191467836
7.0710678118654755,1,0,1,1,6.56,8.335,11.0014,4.31748811353631
7.681145747868608,1,0,1,1,5.74,6.82,12.998,3.6635616461296463
7.681145747868608,1,0,1,1,5.74,7.575,11.0014,3.2188758248682006
7.681145747868608,1,0,1,1,5.74,7.575,11.0014,2.9444389791664403
7.681145747868608,1,0,1,1,5.74,8.335,7.0015,2.5649493574615367
7.681145747868608,1,0,1,1,5.74,7.575,11.0014,1.3862943611198906
7.416198487095663,1,0,1,2,6.56,7.575,12.998,1.3862943611198906
7.416198487095663,1,0,1,2,6.56,9.09,8.9981,1.9459101490553132
7.416198487095663,1,0,1,2,6.56,9.09,8.9981,3.332204510175204
7.416198487095663,1,0,1,2,6.56,11.365,0.0,4.605170185988091
7.14142842854285,1,0,1,2,7.38,10.605,6.0032,5.384495062789089
7.14142842854285,1,0,1,2,7.38,9.85,11.0014,4.875197323201151
7.14142842854285,1,0,1,2,8.2,10.605,11.0014,4.007333185232471
6.855654600401044,1,0,1,2,8.2,10.605,8.9981,3.58351893845611
7.14142842854285,1,0,1,2,8.2,11.365,7.0015,4.060443010546419
7.681145747868608,1,0,1,2,8.2,11.365,6.0032,3.9702919135521215
7.681145747868608,1,0,1,2,8.2,11.365,6.0032,4.1588830833596715
8.94427190999916,1,0,1,2,6.56,9.85,6.0032,3.8712010109078907
9.273618495495704,1,0,1,2,6.56,7.575,15.0013,4.343805421853684
9.273618495495704,1,0,1,2,6.56,7.575,15.0013,4.919980925828125
9.643650760992955,1,0,1,3,6.56,9.09,7.0015,4.564348191467836
9.643650760992955,1,0,1,3,6.56,11.365,0.0,3.951243718581427
9.643650760992955,1,0,1,3,6.56,7.575,12.998,3.4965075614664802
9.273618495495704,1,0,1,3,6.56,9.85,6.0032,3.044522437723423
9.643650760992955,1,0,1,3,6.56,9.09,7.0015,3.4011973816621555
9.643650760992955,1,0,1,3,6.56,9.85,6.0032,2.995732273553991
9.273618495495704,1,0,1,2,6.56,9.85,6.0032,2.0794415416798357
9.273618495495704,1,0,1,2,6.56,9.09,7.0015,1.9459101490553132
9.273618495495704,1,0,1,1,5.74,7.575,8.9981,0.6931471805599453
9.273618495495704,1,0,1,1,5.74,7.575,11.0014,1.791759469228055
9.643650760992955,1,0,1,1,4.92,7.575,8.9981,2.833213344056216
8.306623862918075,1,0,1,1,5.74,7.575,8.9981,4.007333185232471
7.681145747868608,1,0,1,1,6.56,8.335,11.0014,4.859812404361672
7.681145747868608,1,0,1,1,6.56,6.82,22.0028,4.406719247264253
7.416198487095663,1,0,1,1,7.38,9.09,15.0013,3.6888794541139363
7.14142842854285,1,0,1,1,8.2,9.09,26.0027,3.58351893845611
6.855654600401044,1,0,1,1,8.2,7.575,39.0007,4.025351690735149
6.6332495807108,1,0,1,1,9.02,9.85,23.9994,3.912023005428146
6.855654600401044,1,0,1,1,8.2,9.09,22.0028,3.8066624897703196
6.855654600401044,1,0,1,1,8.2,8.335,27.9993,3.912023005428146
6.6332495807108,1,0,1,1,9.02,9.85,22.0028,4.23410650459726
6.855654600401044,1,0,1,1,8.2,9.09,23.9994,4.941642422609304
6.855654600401044,1,0,1,1,8.2,7.575,35.0008,4.927253685157204
6.855654600401044,1,0,1,1,7.38,7.575,27.9993,4.430816798843313
7.0710678118654755,1,0,1,1,6.56,6.82,22.0028,4.04305126783455
7.416198487095663,1,0,1,1,6.56,6.82,22.0028,4.060443010546419
7.416198487095663,1,0,1,1,6.56,6.06,30.0026,3.526360524616161
7.681145747868608,1,0,1,1,5.74,5.305,27.9993,3.044522437723423
7.681145747868608,1,0,1,1,5.74,6.06,19.0012,2.0794415416798357
7.0710678118654755,1,0,1,1,5.74,6.06,19.0012,1.0986122886681096
7.0710678118654755,1,0,1,1,5.74,6.06,23.9994,1.0986122886681096
7.0710678118654755,1,0,1,1,5.74,6.06,22.0028,1.3862943611198906
7.0710678118654755,1,0,1,1,5.74,6.06,16.9979,1.6094379124341003
7.0710678118654755,1,0,1,1,5.74,6.06,19.9995,1.3862943611198906
7.3484692283495345,1,0,1,1,4.92,7.575,8.9981,3.3672958299864737
7.3484692283495345,1,0,1,1,4.92,7.575,8.9981,4.290459441148391
7.0710678118654755,1,0,1,1,5.74,6.82,12.998,5.313205979041787
7.0710678118654755,1,0,1,1,5.74,6.06,22.0028,4.941642422609304
7.0710678118654755,1,0,1,2,6.56,6.82,23.9994,3.6635616461296463
6.6332495807108,1,0,1,2,8.2,8.335,30.0026,3.6375861597263857
6.6332495807108,1,0,1,1,8.2,8.335,27.9993,3.9702919135521215
6.4031242374328485,1,0,1,1,9.02,9.85,30.0026,4.430816798843313
6.4031242374328485,1,0,1,1,9.02,9.85,26.0027,3.7612001156935624
6.164414002968976,1,0,1,1,9.84,10.605,19.9995,4.110873864173311
6.164414002968976,1,0,1,1,9.84,10.605,23.9994,4.3694478524670215
6.324555320336759,1,0,1,1,8.2,9.09,19.0012,5.093750200806762
6.324555320336759,1,0,1,1,8.2,9.09,22.0028,4.976733742420574
6.855654600401044,1,0,1,1,6.56,7.575,16.9979,4.605170185988091
6.855654600401044,1,0,1,1,6.56,7.575,15.0013,4.174387269895637
6.782329983125268,1,0,1,1,5.74,6.06,19.9995,3.7135720667043075
6.782329983125268,1,0,1,1,5.74,6.06,22.0028,3.4339872044851463
7.0710678118654755,1,0,1,1,4.92,6.82,12.998,2.772588722239781
7.0710678118654755,1,0,1,1,4.92,6.82,12.998,2.70805020110221
7.3484692283495345,1,0,1,1,4.1,6.06,11.0014,1.791759469228055
7.3484692283495345,1,0,1,1,4.1,6.06,8.9981,0.6931471805599453
7.3484692283495345,1,0,1,1,4.1,6.82,7.0015,0.6931471805599453
7.3484692283495345,1,0,1,1,4.1,6.82,6.0032,2.197224577336219
7.3484692283495345,1,0,1,1,4.1,9.09,0.0,2.8903717578961645
8.602325267042627,1,0,1,1,4.1,6.06,11.0014,4.2626798770413155
8.246211251235321,1,0,1,1,4.92,8.335,0.0,5.0689042022202315
8.306623862918075,1,0,1,1,5.74,7.575,8.9981,4.770684624465664
7.416198487095663,1,0,1,1,7.38,9.09,12.998,3.8066624897703196
7.14142842854285,1,0,1,1,7.38,8.335,19.0012,3.988984046564274
6.6332495807108,1,0,1,1,8.2,9.85,16.9979,4.127134385045092
6.082762530298219,1,0,1,1,9.02,9.85,26.0027,4.356708826689592
6.4031242374328485,1,0,1,1,9.02,10.605,19.0012,4.174387269895637
6.164414002968976,1,0,1,1,9.84,12.12,11.0014,4.23410650459726
6.4031242374328485,1,0,1,1,9.02,12.12,7.0015,4.51085950651685
6.4031242374328485,1,0,1,1,9.02,11.365,11.0014,5.075173815233827
6.855654600401044,1,0,1,1,8.2,12.88,0.0,4.941642422609304
7.681145747868608,1,0,1,1,6.56,9.85,6.0032,4.532599493153255
7.681145747868608,1,0,1,1,7.38,12.12,0.0,4.23410650459726
8.306623862918075,1,0,1,1,6.56,11.365,0.0,3.9702919135521215
8.306623862918075,1,0,1,2,6.56,11.365,0.0,3.6109179126442243
7.416198487095663,1,0,1,2,7.38,12.12,0.0,3.332204510175204
7.416198487095663,1,0,0,1,7.38,12.12,0.0,3.3672958299864737
7.681145747868608,1,0,0,2,6.56,9.85,6.0032,3.044522437723423
7.681145747868608,1,0,0,2,6.56,9.85,6.0032,2.5649493574615367
7.681145747868608,1,0,0,2,6.56,11.365,0.0,2.197224577336219
7.681145747868608,1,0,0,2,6.56,11.365,0.0,1.791759469228055
7.681145747868608,1,0,0,1,6.56,11.365,0.0,0.6931471805599453
7.937253933193772,1,0,0,1,5.74,8.335,7.0015,1.3862943611198906
7.937253933193772,1,0,0,1,5.74,10.605,0.0,2.3978952727983707
7.937253933193772,1,0,0,1,5.74,7.575,8.9981,3.1780538303479453
8.0,1,0,0,1,6.56,9.09,8.9981,3.526360524616161
7.681145747868608,1,0,0,1,7.38,9.85,11.0014,4.0943445622221
7.416198487095663,1,0,0,1,8.2,9.85,15.0013,4.290459441148391
6.928203230275509,1,0,0,1,9.84,11.365,15.0013,4.499809670330265
6.164414002968976,1,0,0,1,11.48,12.88,19.9995,4.624972813284271
6.244997998398398,1,0,0,1,12.3,14.395,19.0012,4.77912349311153
6.0,1,0,0,2,13.12,15.91,12.998,4.867534450455582
5.830951894845301,1,0,0,2,13.94,16.665,12.998,4.859812404361672
6.0,1,0,0,2,13.12,15.15,19.0012,4.430816798843313
6.708203932499369,1,0,0,2,12.3,14.395,16.9979,4.442651256490317
6.244997998398398,1,0,0,2,13.12,15.15,16.9979,4.31748811353631
6.244997998398398,1,0,0,2,13.12,15.15,16.9979,3.737669618283368
6.244997998398398,1,0,0,2,13.12,15.15,15.0013,4.060443010546419
6.48074069840786,1,0,0,2,12.3,15.91,7.0015,3.295836866004329
6.708203932499369,1,0,0,1,12.3,14.395,19.0012,3.8066624897703196
7.483314773547883,1,0,0,1,10.66,15.15,0.0,3.6888794541139363
7.483314773547883,1,0,0,1,10.66,13.635,8.9981,3.1780538303479453
7.483314773547883,1,0,0,1,10.66,14.395,6.0032,2.833213344056216
8.306623862918075,1,0,0,1,9.02,13.635,0.0,2.772588722239781
7.483314773547883,1,0,0,1,10.66,12.88,11.0014,0.6931471805599453
7.483314773547883,1,0,0,2,10.66,12.88,11.0014,1.0986122886681096
7.483314773547883,1,0,0,2,10.66,12.88,11.0014,0.6931471805599453
7.483314773547883,1,0,0,2,9.84,10.605,19.9995,1.3862943611198906
7.416198487095663,1,0,0,1,9.02,10.605,19.0012,2.9444389791664403
7.14142842854285,1,0,0,1,9.02,10.605,16.9979,3.4965075614664802
7.14142842854285,1,0,0,1,9.02,10.605,19.0012,4.382026634673881
6.6332495807108,1,0,0,1,9.84,11.365,16.9979,4.543294782270004
6.4031242374328485,1,0,0,1,9.84,10.605,19.0012,4.653960350157523
5.916079783099616,1,0,0,1,10.66,11.365,19.9995,4.77912349311153
6.0,1,0,0,1,11.48,13.635,16.9979,4.5217885770490405
6.164414002968976,1,0,0,1,10.66,12.12,16.9979,4.736198448394496
6.164414002968976,1,0,0,1,9.84,11.365,15.0013,4.605170185988091
6.082762530298219,1,0,0,1,9.02,10.605,16.9979,4.663439094112067
6.324555320336759,1,0,0,1,8.2,10.605,11.0014,4.219507705176107
6.855654600401044,1,0,0,1,7.38,9.85,8.9981,4.127134385045092
6.855654600401044,1,0,0,1,7.38,9.85,11.0014,4.060443010546419
7.14142842854285,1,0,0,1,7.38,9.85,11.0014,3.3672958299864737
7.0,1,0,0,2,8.2,10.605,8.9981,3.0910424533583156
6.324555320336759,1,0,0,2,8.2,11.365,7.0015,2.9444389791664403
6.855654600401044,1,1,0,2,8.2,9.85,15.0013,2.8903717578961645
6.6332495807108,1,1,0,2,8.2,9.85,12.998,2.833213344056216
6.557438524302,1,1,0,2,7.38,8.335,16.9979,2.197224577336219
6.557438524302,1,1,0,2,7.38,9.09,12.998,1.0986122886681096
